HstNummer;Name ohne Ort;Ort;Globale ID;WGS84 X;;WGS84 Y
1218;Hansapark;München;de:09162:1218;48,1282995290675;;11,5344748731335
1220;Josephsburg;München;de:09162:1220;48,1269605936423;;11,6344171547127
1222;Garmischer Straße;München;de:09162:1222;48,1301459715918;;11,528533758524
1224;Siegenburger Straße;München;de:09162:1224;48,1263059816108;;11,5220403588666
1226;Hinterbärenbadstraße;München;de:09162:1226;48,1207775507911;;11,5183307067128
1230;Kreillerstraße;München;de:09162:1230;48,1258505874984;;11,6446878188364
1232;Baumgartnerstraße;München;de:09162:1232;48,1260485041714;;11,5360399895419
1234;Fuggerstraße;München;de:09162:1234;48,1239560339841;;11,5345543676136
1236;Ortlerstraße;München;de:09162:1236;48,1204403886166;;11,5347472633663
1240;Moosfeld;München;de:09162:1240;48,1305056839334;;11,6707449726552
1250;Messestadt West;München;de:09162:1250;48,1334273434832;;11,6897502261166
1251;Messestadt Süd;München;de:09162:1251;48,1283767182423;;11,6911105156949
1260;Messestadt Ost;München;de:09162:1260;48,1333559385324;;11,7036155071344
1261;Impfzentrum (Messe Nord);München;de:09162:1261;48,1396189466135;;11,6980839786495
1300;Mittersendling;München;de:09162:1300;48,1086564503319;;11,5363440576281
1301;Baierbrunner Straße;München;de:09162:1301;48,0933975534731;;11,5304265974956
1302;Hofmannstraße;München;de:09162:1302;48,0997503683865;;11,5290664810714
1303;Ratzingerplatz;München;de:09162:1303;48,0993868598692;;11,5237799095652
1304;Ringelnatzweg;München;de:09162:1304;48,0753539434963;;11,5232096626278
1305;Drachenseestraße;München;de:09162:1305;48,1168481714996;;11,5315831568975
1306;Fernpaßstraße;München;de:09162:1306;48,1150134677848;;11,5228164734342
1307;Luise-Kiesselbach-Platz;München;de:09162:1307;48,1133345374866;;11,5170303489856
1308;Ettalstraße;München;de:09162:1308;48,1132311477177;;11,5138350437192
1309;Werdenfelsstraße;München;de:09162:1309;48,1125129335699;;11,5077850910513
1310;Siemenswerke;München;de:09162:1310;48,0954799990719;;11,5316427696161
1311;Waldfriedhof;München;de:09162:1311;48,1120936714136;;11,5023098850797
1312;Waldfriedhof (Wendeschleife);München;de:09162:1312;48,1123393862442;;11,5029789897316
1313;Grünstraße;München;de:09162:1313;48,1099642857369;;11,5262338037577
1315;Pilsenseestraße;München;de:09162:1315;48,1093364875251;;11,5201429359524
1316;Höglwörther Straße;München;de:09162:1316;48,1067918899544;;11,5224359310451
1317;Murnauer Straße;München;de:09162:1317;48,1019428461857;;11,5242262696701
1318;Diefenbachstraße;München;de:09162:1318;48,0805444319589;;11,5235107153684
1319;Aichacher Straße;München;de:09162:1319;48,1048314131416;;11,5181438318716
1320;Solln;München;de:09162:1320;48,0791037597174;;11,5274563051725
1321;Adunistraße;München;de:09162:1321;48,1095293700339;;11,5342547599802
1322;Schneemannstraße;München;de:09162:1322;48,1057722203165;;11,5325564773016
1323;Zielstattstraße;München;de:09162:1323;48,102578322829;;11,5300477052791
1324;Geisenhausenerstraße;München;de:09162:1324;48,0988078356296;;11,5186296816421
1325;Sollner Straße;München;de:09162:1325;48,076927130245;;11,5252216064707
1326;Melchiorstraße;München;de:09162:1326;48,072344883303;;11,5197887224667
1327;Gmunder Straße;München;de:09162:1327;48,0957062401544;;11,5275863222053
1328;Friedastraße;München;de:09162:1328;48,0812505663428;;11,5290069723288
1329;Solln Bf. Wendeschleife;München;de:09162:1329;48,0814064454591;;11,5275426154757
1330;Partnachplatz;München;de:09162:1330;48,1165219621591;;11,5265899450478
1331;Josephinenstraße;München;de:09162:1331;48,0824164377659;;11,5370627797743
1332;Weltistraße;München;de:09162:1332;48,0874906615671;;11,507204792114
1333;Carola-Neher-Straße;München;de:09162:1333;48,0905927562717;;11,5329220815939
1334;Fertigstraße;München;de:09162:1334;48,0888659332838;;11,5091380593405
1335;Johann-Clanze-Straße;München;de:09162:1335;48,1127560454563;;11,5337690349068
1336;Friedrich-Hebbel-Straße;München;de:09162:1336;48,1127514257853;;11,5260336327851
1337;Kistlerhofstraße;München;de:09162:1337;48,0951582072724;;11,5233624581509
1338;Leutstettener Straße;München;de:09162:1338;48,0933923287146;;11,5226001331239
1339;Siemensallee;München;de:09162:1339;48,0905261020732;;11,5210828905504
1340;Westpark;München;de:09162:1340;48,1178675544226;;11,5171087970924
1341;Münsinger Straße;München;de:09162:1341;48,09047594419;;11,5176871365291
1342;Spindlerplatz;München;de:09162:1342;48,0899756337533;;11,5142016567778
1343;Sentilostraße;München;de:09162:1343;48,0878832963347;;11,5149461850366
1344;Bastian-Schmid-Platz;München;de:09162:1344;48,0850612522558;;11,5132680425042
1345;Marienstern;München;de:09162:1345;48,0876873382482;;11,5196863675015
1346;Hofbrunnstraße;München;de:09162:1346;48,0836659569378;;11,5172272633036
1347;Glötzleweg;München;de:09162:1347;48,0861989844125;;11,5101029919257
1348;Kandinskystraße;München;de:09162:1348;48,0856434499132;;11,5063767958318
1349;Wilhelm-Busch-Straße;München;de:09162:1349;48,082215750231;;11,5061008517705
1350;Munckerstraße;München;de:09162:1350;48,0895046830534;;11,5029034654534
1351;Gulbranssonstraße;München;de:09162:1351;48,0824302400889;;11,5036963166929
1352;Parkstadt Solln;München;de:09162:1352;48,0798487540807;;11,5036137480266
1353;Allescherstraße;München;de:09162:1353;48,0825351171154;;11,5199355979582
1354;Stäblistraße;München;de:09162:1354;48,0866181881862;;11,5029983601507
1355;Nesselwanger Straße;München;de:09162:1355;48,084748233758;;11,490815477003
1356;Forstenried;München;de:09162:1356;48,0848105363593;;11,4947476033072
1357;Eberlestraße;München;de:09162:1357;48,0783837966783;;11,5080297953837
1358;Bleibtreustraße;München;de:09162:1358;48,0761530350748;;11,514291366335
1359;Stridbeckstraße;München;de:09162:1359;48,0763548726686;;11,5195233149643
1360;Gilgstraße;München;de:09162:1360;48,0818230669023;;11,5089097083356
1361;Geretsrieder Straße;München;de:09162:1361;48,099955800492;;11,5331327630222
1362;Waldfriedhof Solln;München;de:09162:1362;48,0691408026198;;11,5170677531444
1363;Whistlerweg;München;de:09162:1363;48,0718943593727;;11,523912528478
1364;Solln Bf. (West);München;de:09162:1364;48,0810055601687;;11,5262846768868
1365;St. Achaz;München;;48,1104928414182;;11,539013360757
1402;Aurikelstraße;München;de:09162:1402;48,1081590939331;;11,4910142572809
1403;Plattlinger Straße;München;de:09162:1403;48,0788444484742;;11,5127226772915
1404;Lorettoplatz;München;de:09162:1404;48,1035710925701;;11,4886828834792
1405;Staffelseestraße;München;de:09162:1405;48,0921907739606;;11,5063947605563
1408;Züricher Straße;München;de:09162:1408;48,0942941066773;;11,5040387418929
1409;Limmatstraße;München;de:09162:1409;48,0947038971;;11,5010544791844
1411;Hatzelweg;München;de:09162:1411;48,0863975604523;;11,4956985158192
1413;Kriegelsteinerstraße;München;de:09162:1413;48,0899281404898;;11,4968721695357
1415;Bad Forstenried;München;de:09162:1415;48,0869893549207;;11,4994108776516
1416;Neurieder Straße;München;de:09162:1416;48,0868377214597;;11,4854257375662
1421;Forstenrieder Park;München;de:09162:1421;48,0774619871252;;11,4884447746246
1422;Mindelheimer Straße;München;de:09162:1422;48,0800685275374;;11,4921500275464
1423;Spielmannsauer Straße;München;de:09162:1423;48,0823250212247;;11,4939934569386
1424;Marchioninistraße;München;de:09162:1424;48,113608524455;;11,476845761942
1426;Max-Lebsche-Platz;München;de:09162:1426;48,1085566505082;;11,47540641119
1430;Brudermühlstraße;München;de:09162:1430;48,1121680189536;;11,5486944501836
1431;Sylvensteinstraße;München;de:09162:1431;48,1130308876313;;11,5394875877216
1432;Zöllerstraße;München;de:09162:1432;48,1052100795959;;11,4751853011655
1434;Ehrenmal;München;de:09162:1434;48,0993005081812;;11,4789509839966
1436;Tischlerstraße;München;de:09162:1436;48,0951346524308;;11,4805234767183
1437;Bellinzonastraße;München;de:09162:1437;48,0934019601737;;11,4811987120915
1438;Forst-Kasten-Allee;München;de:09162:1438;48,0947474997189;;11,4764596235481
1440;Thalkirchen (Tierpark);München;de:09162:1440;48,1014126808878;;11,5466133562025
1441;Maxhofstraße;München;de:09162:1441;48,088248709947;;11,4792101518602
1442;Gautinger Straße;München;de:09162:1442;48,0848821411448;;11,4785461355722
1444;Vinzenz-Schüpfer-Straße;München;de:09162:1444;48,0834666739373;;11,4837547296958
1446;Allgäuer Straße;München;de:09162:1446;48,0820270835362;;11,4856212976112
1448;Kemptener Straße;München;de:09162:1448;48,0787650970677;;11,484204335101
1450;Obersendling;München;de:09162:1450;48,0984466922999;;11,5380334224195
1452;Tessiner Straße;München;de:09162:1452;48,0907214273439;;11,4751446320014
1454;Appenzeller Straße;München;de:09162:1454;48,0930340503999;;11,4754298882554
1460;Aidenbachstraße;München;de:09162:1460;48,0978504265272;;11,5241297231613
1462;Waldfriedhof Haupteingang;München;de:09162:1462;48,1076954242417;;11,5022045870477
1464;Drygalski-Allee;München;de:09162:1464;48,0981529956185;;11,5083919084104
1466;Südpark;München;de:09162:1466;48,1009435868582;;11,5111177716431
1470;Machtlfinger Straße;München;de:09162:1470;48,0981205502032;;11,5134537375022
1472;Klinikum Großhadern Ost;München;de:09162:1472;48,1112479364973;;11,4739286973061
1474;Klinikum Großhadern Nord;München;de:09162:1474;48,1123393635921;;11,4668133669568
1476;Klinikum West;München;de:09162:1476;48,1084893582716;;11,4666382896909
1480;Forstenrieder Allee;München;de:09162:1480;48,0946926326254;;11,4984635837116
1490;Basler Straße;München;de:09162:1490;48,0905287056932;;11,4902886515406
1500;Fürstenried West;München;de:09162:1500;48,0886137734006;;11,4803877222176
1502;Kornwegerstraße;München;de:09162:1502;48,1121956768303;;11,494761549345
1510;Holzapfelkreuth;München;de:09162:1510;48,1163119960354;;11,5024035027336
1514;Andreas-Vöst-Straße;München;de:09162:1514;48,121699703924;;11,5025530152664
1516;Ammerseestraße;München;de:09162:1516;48,1260175253426;;11,5027800352423
1518;Aindorferstraße;München;de:09162:1518;48,1313418664328;;11,5028361770396
1520;Haderner Stern;München;de:09162:1520;48,1184081899023;;11,4902415973587
1524;Gräfelfinger Straße;München;de:09162:1524;48,1172253239977;;11,4952898210039
1525;Kurparkstraße;München;de:09162:1525;48,1194959255431;;11,4962615281823
1526;Stiftsbogen;München;de:09162:1526;48,120616534893;;11,4913614661779
1527;Wolkerweg;München;de:09162:1527;48,1205953596562;;11,4865934415868
1530;Großhadern;München;de:09162:1530;48,1155439161805;;11,4772424782384
1532;Großhaderner Straße;München;de:09162:1532;48,1194657879201;;11,4813798879028
1533;Gelbhofstraße;München;de:09162:1533;48,1222989610019;;11,4754815803813
1534;Am Ährenfeld;München;de:09162:1534;48,1200455449391;;11,4783251085178
1535;Am Hedernfeld;München;de:09162:1535;48,1198503981308;;11,4690862425678
1536;Haderunstraße;München;de:09162:1536;48,1222154781563;;11,4788807425764
1537;Am Hedernfeld Nord;München;de:09162:1537;48,1218520026159;;11,472141563625
1538;Krokusstraße;München;de:09162:1538;48,1258235599817;;11,4792607114577
1539;Butenandstraße;München;de:09162:1539;48,1133618946268;;11,4642914349288
1540;Klinikum Großhadern;München;de:09162:1540;48,10897110472;;11,4736027634877
1541;Hanna-Kirchner-Weg;München;de:09162:1541;48,117682960426;;11,4690816863123
1542;Terofalstraße;München;de:09162:1542;48,1256441748587;;11,4754072624031
1543;Flemischweg;München;de:09162:1543;48,1280488366833;;11,4702646045278
1544;Wastl-Witt-Straße;München;de:09162:1544;48,1266069260351;;11,4696211875623
1545;Wildanger;München;de:09162:1545;48,119663617093;;11,4734533713169
1546;Drozzaweg;München;de:09162:1546;48,1208888947724;;11,4758988698462
1552;Senftenauerstraße;München;de:09162:1552;48,1257440794112;;11,4977990344355
1554;Gondrellplatz;München;de:09162:1554;48,1246216586629;;11,4900190012421
1562;Saalburgstraße;München;de:09162:1562;48,1137015362334;;11,4875215480167
1563;Platanenstraße;München;de:09162:1563;48,114572927557;;11,4832824198847
1572;Zinckgrafstraße;München;de:09162:1572;48,115032220344;;11,471539829125
1574;Waldhüterstraße;München;de:09162:1574;48,114697335889;;11,4671784732448
1602;Fürstenrieder Straße;München;de:09162:1602;48,1396978949545;;11,5031049533027
1604;Agnes-Bernauer-Platz;München;de:09162:1604;48,1398558974527;;11,4960088714002
1605;Pörtschacher Straße;München;de:09162:1605;48,1443455882305;;11,4903345199838
1606;Willibaldplatz;München;de:09162:1606;48,1408673786571;;11,4888102249784
1608;Lohensteinstraße;München;de:09162:1608;48,1416444691068;;11,4815867775297
1612;Westbad;München;de:09162:1612;48,1424050206495;;11,4747798370927
1614;Am Knie;München;de:09162:1614;48,1454577222277;;11,4717117112843
1618;Offenbachstraße;München;de:09162:1618;48,1462103171442;;11,4652535982939
1622;Pasinger Marienplatz;München;de:09162:1622;48,1463077692652;;11,4591650112047
1623;Engelbertstraße;München;de:09162:1623;48,143729969677;;11,4579557940417
1624;Rathaus Pasing;München;de:09162:1624;48,1466507192817;;11,4613384406968
1626;Planegger Straße;München;de:09162:1626;48,1401460243342;;11,4569857252926
1627;Weinbergerstraße;München;de:09162:1627;48,1403664682758;;11,4617937800982
1628;Siegmannstraße;München;de:09162:1628;48,1373506195756;;11,4611400286338
1629;Kraillinger Weg;München;de:09162:1629;48,1383465803974;;11,4549220564981
1630;Siedlung am Haidelweg;München;de:09162:1630;48,135919891575;;11,4533488715138
1632;Seeholzenweg;München;de:09162:1632;48,1324396560374;;11,4687551107761
1633;Perlschneiderstraße;München;de:09162:1633;48,1354725192433;;11,4633899563301
1634;Blumenau;München;de:09162:1634;48,1282573374985;;11,4745477955705
1636;Silberdistelstraße;München;de:09162:1636;48,12947599593;;11,4795059443288
1638;Willibaldstraße;München;de:09162:1638;48,130130124139;;11,4829653480123
1642;Sulzbeckstraße;München;de:09162:1642;48,1335774002164;;11,4835890986707
1643;Fischer-v.-Erlach-Straße;München;de:09162:1643;48,1373568967128;;11,4800981862246
1644;Mitterfeldstraße;München;de:09162:1644;48,136831036793;;11,4851553796803
1646;Stroblstraße;München;de:09162:1646;48,1360944270654;;11,4934525532256
1648;Pronnerplatz;München;de:09162:1648;48,1436997914906;;11,4968581751239
1652;Hönigschmidplatz;München;de:09162:1652;48,1299437393134;;11,4895633508068
1654;Menaristraße;München;de:09162:1654;48,128624007459;;11,4941573169223
1656;Guido-Schneble-Straße;München;de:09162:1656;48,1316281567996;;11,4983462880331
1662;Scapinellistraße;München;de:09162:1662;48,1481995338775;;11,4541190268067
1664;Krankenhaus Pasing;München;de:09162:1664;48,1456135203238;;11,4530848021179
1666;Avenariusplatz;München;de:09162:1666;48,1424272997168;;11,45065957687
1668;Wehnerstraße;München;de:09162:1668;48,1405353661629;;11,4480864271295
1669;Peslmüllerstraße;München;de:09162:1669;48,1412544971735;;11,4461437930466
1672;Dachstraße;München;de:09162:1672;48,1379487525866;;11,4432099149607
1674;Maria-Eich-Str.;München;de:09162:1674;48,1369057088366;;11,4413938969478
1681;Heimburgstraße;München;de:09162:1681;48,1488249245548;;11,4457264549921
1682;Varnhagenstraße;München;de:09162:1682;48,1505852996374;;11,448986751797
1683;Volmstraße;München;de:09162:1683;48,1508351643979;;11,4542389408324
1700;Leienfelsstraße;München;de:09162:1700;48,154591880055;;11,4278019545252
1701;Betschartstraße;München;de:09162:1701;48,146004962617;;11,4465496433151
1702;Ravensburger Ring;München;de:09162:1702;48,150319646726;;11,4368403661941
1703;Heimburgstraße;München;de:09162:1703;48,1480376163702;;11,444713573429
1704;Mainaustraße;München;de:09162:1704;48,1493064640055;;11,4338007530003
1706;Sipplinger Straße;München;de:09162:1706;48,1492657635505;;11,4310192988405
1708;Wertheimer Straße;München;de:09162:1708;48,1485019757436;;11,4257193517024
1709;Anton-Böck-Straße;München;de:09162:1709;48,1350740618837;;11,4113318056656
1710;Aubing;München;de:09162:1710;48,1538196698947;;11,4137519465967
1711;Ubostraße;München;de:09162:1711;48,156744907892;;11,4159902014618
1712;Altenburgstraße;München;de:09162:1712;48,1474373257956;;11,4214442834835
1713;Mariabrunner Straße;München;de:09162:1713;48,1606426496856;;11,4202609257561
1714;Hohensteinstraße;München;de:09162:1714;48,1458943978995;;11,4222275866334
1715;Kronwinkler Straße;München;de:09162:1715;48,1613594928736;;11,4233177011734
1716;Veldensteinstraße;München;de:09162:1716;48,1405398401094;;11,4251227886721
1717;Jaspersallee;München;de:09162:1717;48,1636945518642;;11,4353632854274
1718;Wiesentfelser Straße;München;de:09162:1718;48,1464843623932;;11,4143998148637
1719;Papinstraße;München;de:09162:1719;48,139277334259;;11,4172899342143
1720;Westkreuz;München;de:09162:1720;48,1492608109698;;11,4410180698915
1721;Ellis-Kaut-Straße;München;de:09162:1721;48,145546501519;;11,4103790209918
1722;Riesenburgstraße;München;de:09162:1722;48,1485944714915;;11,413744203001
1724;Kunreuthstraße;München;de:09162:1724;48,1504529812057;;11,4131317208909
1726;Neuaubing West;München;de:09162:1726;48,1525132159077;;11,4097616956077
1727;Benedikterstraße;München;de:09162:1727;48,1404077419819;;11,4687401833924
1728;Plankenfelser Straße;München;de:09162:1728;48,1498881904257;;11,4205835280181
1730;Neuaubing;München;de:09162:1730;48,1428443612894;;11,4237667753851
1732;Limesstraße;München;de:09162:1732;48,1542741785843;;11,4182493249835
1733;Germeringer Weg;München;de:09162:1733;48,1580907304886;;11,4135958071546
1734;Bergsonstraße;München;de:09162:1734;48,1600223171861;;11,4149717794189
1735;Elisabeth-Jost-Straße;München;de:09162:1735;48,1558407972663;;11,4203821708612
1736;Gilchinger Straße;München;de:09162:1736;48,1642048417381;;11,4133245457878
1737;Überlinger Weg;München;de:09162:1737;48,1444112741651;;11,4350639427131
1738;Allinger Straße;München;de:09162:1738;48,1675833998341;;11,410987142419
1739;Joseph-Suder-Bogen;München;de:09162:1739;48,1565461509667;;11,4229414733818
1740;Freiham;München;de:09162:1740;48,1411281286737;;11,4116254628945
1741;Ilse-Fehling-Straße;München;de:09162:1741;48,1572642631694;;11,4262668535488
1742;Asmarstraße;München;de:09162:1742;48,1724462753545;;11,4069920665445
1743;Staufener Straße;München;de:09162:1743;48,1577596552085;;11,4300383572047
1744;Sumpfmeisenweg;München;de:09162:1744;48,1796864143456;;11,3984235388626
1745;Englburgstraße;München;de:09162:1745;48,1566877073148;;11,4351578260457
1746;Ziegeleistraße;München;de:09162:1746;48,1763401520678;;11,4034646400685
1747;Hellensteinstraße;München;de:09162:1747;48,153119901573;;11,4356807867658
1748;Federseestraße;München;de:09162:1748;48,1753527837762;;11,3969278983759
1749;Tettnanger Straße;München;de:09162:1749;48,1520559083067;;11,4406383104036
1750;Erlbachstraße;München;de:09162:1750;48,1746848026807;;11,3947440602585
1751;Hörweg;München;de:09162:1751;48,152010872279;;11,4065150044312
1752;Pirolstraße;München;de:09162:1752;48,1798068626771;;11,3956654698754
1753;Otto-Meitinger-Straße;München;de:09162:1753;48,1493403103361;;11,4048658698147
1754;Krähenweg;München;de:09162:1754;48,1812673537177;;11,3912240895963
1755;Helmut-Schmidt-Allee;München;de:09162:1755;48,1425301170804;;11,4079276143504
1756;Eichelhäherstraße;München;de:09162:1756;48,173943451617;;11,3905980874368
1757;Bildungscampus Freiham;München;de:09162:1757;48,1413378629279;;11,4034533277357
1758;Clarita-Bernhard-Straße;München;de:09162:1758;48,1382104147742;;11,4091193152526
1759;Ehrenbürgstraße;München;de:09162:1759;48,1415289436321;;11,4143889344766
1760;Freiham Bf. (Süd);München;de:09162:1760;48,138779680854;;11,4113969785065
1762;Hans-Steinkohl-Straße;München;de:09162:1762;48,1349106085008;;11,4110246580162
1764;Freiham Süd;München;de:09162:1764;48,1317985179628;;11,410952733351
1765;Freiham, Möbel Höffner;München;de:09162:1765;48,1341923455128;;11,4130212746583
1766;Karwinskistraße West;München;de:09162:1766;48,1680517230966;;11,4645025229373
1767;Benderstraße;München;de:09162:1767;48,1720181620379;;11,4645822794552
1768;Im Wismat;München;de:09162:1768;48,173629760685;;11,4669050369182
1769;Thuillestraße;München;de:09162:1769;48,1736958327123;;11,4695262275851
1770;Bauseweinallee;München;de:09162:1770;48,1748352687352;;11,4728490484348
1771;Stücklenstraße;München;de:09162:1771;48,171720198671;;11,4740775440813
1772;Heerstraße West;München;de:09162:1772;48,1694559456162;;11,4745308896216
1773;Karwinskistraße Ost;München;de:09162:1773;48,1680840746068;;11,4754321944289
1793;Langwieder See;München;de:09162:1793;48,1985346839184;;11,4137671220591
1794;Campingplatz Langwieder See;München;de:09162:1794;48,1983881208617;;11,4114819548152
1796;Pasing Bf Nord;München;de:09162:1796;48,1505222740371;;11,4622790511775
1797;Orthstraße;München;de:09162:1797;48,1540685206539;;11,4667580106555
1798;Marsopstraße;München;de:09162:1798;48,1572355305523;;11,4670478200131
1799;Menterstraße;München;de:09162:1799;48,161183678759;;11,4670607410398
1800;Langwied;München;de:09162:1800;48,1629958812194;;11,4322791186541
1801;Marschnerstraße;München;de:09162:1801;48,1532085780884;;11,4559610220553
1802;Rubensstraße;München;de:09162:1802;48,1573990463682;;11,4501907948877
1803;Polkostraße;München;de:09162:1803;48,1604004855475;;11,4459513999248
1804;Alte Allee;München;de:09162:1804;48,1638223419964;;11,4431319024851
1805;Friedhof Obermenzing;München;de:09162:1805;48,1644217195073;;11,4480724799084
1806;Bertha-von-Suttner-Weg;München;de:09162:1806;48,16507490637;;11,4530260437277
1807;Blutenburg;München;de:09162:1807;48,1652185723612;;11,4567751983029
1808;Wöhlerstraße;München;de:09162:1808;48,1647624796601;;11,4630714164295
1809;Dorfstraße;München;de:09162:1809;48,1647553037701;;11,4673329778045
1810;Lochhausen;München;de:09162:1810;48,1774310678939;;11,4074725023238
1811;Sarasatestraße;München;de:09162:1811;48,1645763062683;;11,473384236299
1812;Schloss Blutenburg;München;de:09162:1812;48,1642825118484;;11,4547148409229
1813;Rüttenauerplatz;München;de:09162:1813;48,162724252121;;11,4485477199946
1814;Von-Kahr-Straße;München;de:09162:1814;48,1771724476658;;11,4628882125546
1815;Campingplatz Obermenzing;München;de:09162:1815;48,1750451188125;;11,4466677979113
1816;Lochhausener Straße;München;de:09162:1816;48,1694646845746;;11,4570396282078
1817;Steirerstraße;München;de:09162:1817;48,1728431467308;;11,4602174268348
1818;Friedhof Untermenzing;München;de:09162:1818;48,1778952184933;;11,4616704766272
1819;Pfarrer-Grimm-Straße;München;de:09162:1819;48,1794584098232;;11,4613179539746
1820;Willi-Wien-Straße;München;de:09162:1820;48,1774842638628;;11,4680618629078
1821;Esmarchstraße;München;de:09162:1821;48,185459737127;;11,4599909750931
1822;Vesaliusstraße;München;de:09162:1822;48,1887096362006;;11,4606965915261
1823;St.-Johann-Straße;München;de:09162:1823;48,191766880489;;11,466380900783
1824;Höcherstraße;München;de:09162:1824;48,1939580870026;;11,4618387021232
1825;Franz-Nißl-Straße;München;de:09162:1825;48,1960876361561;;11,4614397878795
1826;Kleselstraße;München;de:09162:1826;48,1989853496425;;11,4580060623509
1828;Otto-Warburg-Straße;München;de:09162:1828;48,2061340992864;;11,4578096409498
1829;Servetstraße;München;de:09162:1829;48,1947690140552;;11,4564229070821
1830;Gerlachweg;München;de:09162:1830;48,1801875571321;;11,4463032342535
1831;Hauseggerstraße;München;de:09162:1831;48,1919578715901;;11,4515297988072
1832;Riederstraße;München;de:09162:1832;48,1861555841865;;11,4455665878155
1833;Brückestraße;München;de:09162:1833;48,1821483769875;;11,444493593099
1834;Pasinger Heuweg;München;de:09162:1834;48,1832849192541;;11,4470633470296
1835;Augustenfelder Straße;München;de:09162:1835;48,2006180065975;;11,4439443868741
1836;Karl-Hänel-Straße;München;de:09162:1836;48,2001955577813;;11,4477290923625
1837;Pregerstraße;München;de:09162:1837;48,2012567710587;;11,4533812963697
1838;Auenbruggerstraße;München;de:09162:1838;48,1811671411386;;11,4499100662526
1839;Eversbuschstraße;München;de:09162:1839;48,1911507785667;;11,4596219003585
1840;Georg-Reismüller-Straße;München;de:09162:1840;48,1943101093682;;11,4640409685599
1841;Nusselstraße;München;de:09162:1841;48,1501131938074;;11,4690836311847
1842;Sibeliusstraße;München;de:09162:1842;48,1546523907085;;11,4705018770786
1844;Schmaedelstraße;München;de:09162:1844;48,1506527373733;;11,4749511292478
1845;Naßlstraße;München;de:09162:1845;48,1902411138281;;11,4574256792234
1846;Peter-Anders-Straße;München;de:09162:1846;48,1531330874053;;11,4765252314392
1847;Paul-Gerhardt-Allee;München;de:09162:1847;48,156425279368;;11,4786423413389
1848;Am Durchblick;München;de:09162:1848;48,1609920552337;;11,4782331836303
1849;Josef-Lang-Straße;München;de:09162:1849;48,15011774155;;11,4720268020412
1850;Spiegelbergstraße;München;de:09162:1850;48,1980134838068;;11,4675133257681
1851;Goteboldstraße;München;de:09162:1851;48,1767651180353;;11,4434087477451
1852;Paulaner Brauerei;München;de:09162:1852;48,1764452927251;;11,436823549296
1853;Langwied Ortsmitte;München;de:09162:1853;48,1812210286359;;11,4241575523567
1854;Osterangerstraße;München;de:09162:1854;48,1795808740289;;11,4181247235778
1855;Eschenrieder Straße;München;de:09162:1855;48,1797442284926;;11,4078358399478
1856;Krauss-Maffei-Straße Ost;München;de:09162:1856;48,1937229574577;;11,4732204967863
1857;Krauss-Maffei-Straße;München;de:09162:1857;48,1935770197762;;11,4708143135298
1858;Erna-Eckstein-Straße;München;de:09162:1858;48,1502105580452;;11,4765952381101
1859;Berduxstraße;München;de:09162:1859;48,1516011065791;;11,4798066504909
1860;Hohenadelweg;München;de:09162:1860;48,2025787523379;;11,4571744665848
1861;St. Wolfgang;München;de:09162:1861;48,1565531384631;;11,4576595971825
1862;Stieglstraße;München;de:09162:1862;48,1876278682644;;11,4544271712659
1900;Obermenzing;München;de:09162:1900;48,1641864402725;;11,4786175588005
1901;Frauendorferstraße;München;de:09162:1901;48,1637886338629;;11,4761749741919
1902;Freseniusstraße;München;de:09162:1902;48,1640362916605;;11,4812135745881
1903;Tannenweg;München;de:09162:1903;48,16536920144;;11,4896828907652
1904;Fasanenstraße;München;de:09162:1904;48,1671309569408;;11,4874472091312
1906;Reginbaldstraße;München;de:09162:1906;48,1690165838597;;11,4847664741529
1908;Heerstraße;München;de:09162:1908;48,170820484346;;11,4819250268109
1910;Allach;München;de:09162:1910;48,1898183530711;;11,4670332442929
1911;Allach Bf. Ost;München;de:09162:1911;48,1928108953779;;11,4684952543897
1912;Kunstmannstraße;München;de:09162:1912;48,1739106991125;;11,4771745412199
1914;Finsterwalderstraße;München;de:09162:1914;48,1758330967007;;11,4747212814853
1916;Karl-von-Roth-Straße;München;de:09162:1916;48,1792324200968;;11,4746865965438
1918;Krautheimstraße;München;de:09162:1918;48,1828833108612;;11,4726321505965
1920;Karlsfeld;Karlsfeld (Obb);de:09174:1920;48,211147775955;;11,4606631243843
1921;Von-Reuter-Straße;München;de:09162:1921;48,1815554138189;;11,4752814782144
1922;Penzoltstraße;München;de:09162:1922;48,1803485961892;;11,4828511335562
1924;Korbinian-Beer-Straße;München;de:09162:1924;48,1834753005452;;11,478207033162
1926;Gruithuisenstraße;München;de:09162:1926;48,1834022676629;;11,4839500896334
1928;Manzostraße;München;de:09162:1928;48,1839735153407;;11,4890277801792
1930;Untermenzing;München;de:09162:1930;48,1777647941201;;11,4743116215841
1931;Zaunerstraße;München;de:09162:1931;48,1780726310442;;11,4807090854279
1932;Waldhornstraße;München;de:09162:1932;48,1794978981968;;11,4897176620447
1934;Untermenzinger Straße;München;de:09162:1934;48,1780633455883;;11,494787820693
1936;Lauinger Straße;München;de:09162:1936;48,1791844242752;;11,4961349601332
1938;Dillinger Straße;München;de:09162:1938;48,1820963713968;;11,4957030268483
1942;Ohlauer Straße;München;de:09162:1942;48,1835673860736;;11,5010006093415
1943;Donauwörther Straße;München;de:09162:1943;48,1841049765251;;11,4964095524382
